n,th,c,pc,mc,p1c,m1c,avgAcc,avgTime,avgK,overTh,numTrials,numK 
10,5,0.1,0.3,1,0.7,2,0.9977283053157655,4.402544298046343,4.0,both,2201,4
10,5,0.1,0.3,1,0.7,2,0.9976235741444867,4.36074144486692,4.0,over,2104,4
10,5,0.1,0.3,1,0.7,2,1.0,5.309278350515464,4.0,exact,97,4
10,5,0.1,0.3,1,0.7,2,1.0,5.7,5.0,both,50,5
10,5,0.1,0.3,1,0.7,2,1.0,5.645833333333333,5.0,over,48,5
10,5,0.1,0.3,1,0.7,2,1.0,7.0,5.0,exact,2,5
10,5,0.1,0.3,1,0.7,2,0,0,0,both,0,6
10,5,0.1,0.3,1,0.7,2,0,0,0,over,0,6
10,5,0.1,0.3,1,0.7,2,0,0,0,exact,0,6
10,5,0.1,0.3,1,0.7,2,0,0,0,both,0,7
10,5,0.1,0.3,1,0.7,2,0,0,0,over,0,7
10,5,0.1,0.3,1,0.7,2,0,0,0,exact,0,7
10,5,0.1,0.3,1,0.7,2,0,0,0,both,0,8
10,5,0.1,0.3,1,0.7,2,0,0,0,over,0,8
10,5,0.1,0.3,1,0.7,2,0,0,0,exact,0,8
10,5,0.1,0.3,1,0.7,2,0,0,0,both,0,9
10,5,0.1,0.3,1,0.7,2,0,0,0,over,0,9
10,5,0.1,0.3,1,0.7,2,0,0,0,exact,0,9
10,5,0.1,0.3,1,0.7,2,0,0,0,both,0,10
10,5,0.1,0.3,1,0.7,2,0,0,0,over,0,10
10,5,0.1,0.3,1,0.7,2,0,0,0,exact,0,10
10,5,0.3,0.3,1,0.7,2,0.9888411764705882,3.8954235294117647,2.725664705882353,both,170000,all
10,5,0.3,0.3,1,0.7,2,0.9967569562848254,3.8335852771088574,2.9800232022639785,over,113782,all
10,5,0.3,0.3,1,0.7,2,0.9728200932085809,4.020580596961827,2.2108577323988756,exact,56218,all
10,5,0.3,0.3,1,0.7,2,1.0,6.666666666666667,0.0,both,3,0
10,5,0.3,0.3,1,0.7,2,0,0,0,over,0,0
10,5,0.3,0.3,1,0.7,2,1.0,6.666666666666667,0.0,exact,3,0
10,5,0.3,0.3,1,0.7,2,0.9715302491103203,5.005931198102017,1.0,both,843,1
10,5,0.3,0.3,1,0.7,2,1.0,6.125,1.0,over,24,1
10,5,0.3,0.3,1,0.7,2,0.9706959706959707,4.973137973137973,1.0,exact,819,1
10,5,0.3,0.3,1,0.7,2,0.9709815317876471,3.828942657990608,2.0,both,47487,2
10,5,0.3,0.3,1,0.7,2,0.9906583629893239,4.9137010676156585,2.0,over,4496,2
10,5,0.3,0.3,1,0.7,2,0.9689237282221861,3.7154985927287107,2.0,exact,42991,2
10,5,0.3,0.3,1,0.7,2,0.9959981542849952,3.8685934812701874,3.0,both,119195,3
10,5,0.3,0.3,1,0.7,2,0.997076351136767,3.7431018700143848,3.0,over,107058,3
10,5,0.3,0.3,1,0.7,2,0.9864875999011288,4.975529372991678,3.0,exact,12137,3
10,5,0.3,0.3,1,0.7,2,0.9924968736973739,6.03251354731138,4.0,both,2399,4
10,5,0.3,0.3,1,0.7,2,0.9934487599438465,5.944782405240992,4.0,over,2137,4
10,5,0.3,0.3,1,0.7,2,0.9847328244274809,6.748091603053435,4.0,exact,262,4
10,5,0.3,0.3,1,0.7,2,1.0,7.780821917808219,5.0,both,73,5
10,5,0.3,0.3,1,0.7,2,1.0,7.776119402985074,5.0,over,67,5
10,5,0.3,0.3,1,0.7,2,1.0,7.833333333333333,5.0,exact,6,5
10,5,0.3,0.3,1,0.7,2,0,0,0,both,0,6
10,5,0.3,0.3,1,0.7,2,0,0,0,over,0,6
10,5,0.3,0.3,1,0.7,2,0,0,0,exact,0,6
10,5,0.3,0.3,1,0.7,2,0,0,0,both,0,7
10,5,0.3,0.3,1,0.7,2,0,0,0,over,0,7
10,5,0.3,0.3,1,0.7,2,0,0,0,exact,0,7
10,5,0.3,0.3,1,0.7,2,0,0,0,both,0,8
10,5,0.3,0.3,1,0.7,2,0,0,0,over,0,8
10,5,0.3,0.3,1,0.7,2,0,0,0,exact,0,8
10,5,0.3,0.3,1,0.7,2,0,0,0,both,0,9
10,5,0.3,0.3,1,0.7,2,0,0,0,over,0,9
10,5,0.3,0.3,1,0.7,2,0,0,0,exact,0,9
10,5,0.3,0.3,1,0.7,2,0,0,0,both,0,10
10,5,0.3,0.3,1,0.7,2,0,0,0,over,0,10
10,5,0.3,0.3,1,0.7,2,0,0,0,exact,0,10
10,5,0.5,0.3,1,0.7,2,0.9831,5.009694117647059,2.504523529411765,both,170000,all
10,5,0.5,0.3,1,0.7,2,0.9947941704088452,4.9993199591975515,2.871695060324309,over,85289,all
10,5,0.5,0.3,1,0.7,2,0.9713260379407633,5.02013906104284,2.134846714122133,exact,84711,all
10,5,0.5,0.3,1,0.7,2,1.0,7.321428571428571,0.0,both,84,0
10,5,0.5,0.3,1,0.7,2,0,0,0,over,0,0
10,5,0.5,0.3,1,0.7,2,1.0,7.321428571428571,0.0,exact,84,0
10,5,0.5,0.3,1,0.7,2,0.9728408473655622,5.99257649827992,1.0,both,5523,1
10,5,0.5,0.3,1,0.7,2,0.9891696750902527,7.176895306859206,1.0,over,277,1
10,5,0.5,0.3,1,0.7,2,0.971978650400305,5.930041936713686,1.0,exact,5246,1
10,5,0.5,0.3,1,0.7,2,0.9707596185465307,4.831660637948043,2.0,both,76025,2
10,5,0.5,0.3,1,0.7,2,0.986907970735464,5.948016942626107,2.0,over,12985,2
10,5,0.5,0.3,1,0.7,2,0.9674333756345178,4.601713197969543,2.0,exact,63040,2
10,5,0.5,0.3,1,0.7,2,0.9944399573925156,4.987100701150636,3.0,both,85431,3
10,5,0.5,0.3,1,0.7,2,0.9964059804485337,4.6997556066705,3.0,over,69560,3
10,5,0.5,0.3,1,0.7,2,0.9858231995463423,6.246487303887593,3.0,exact,15871,3
10,5,0.5,0.3,1,0.7,2,0.9917533166009322,8.225528863391897,4.0,both,2789,4
10,5,0.5,0.3,1,0.7,2,0.9918941979522184,8.065699658703071,4.0,over,2344,4
10,5,0.5,0.3,1,0.7,2,0.9910112359550561,9.067415730337078,4.0,exact,445,4
10,5,0.5,0.3,1,0.7,2,0.9858156028368794,10.74468085106383,5.0,both,141,5
10,5,0.5,0.3,1,0.7,2,0.9829059829059829,10.803418803418804,5.0,over,117,5
10,5,0.5,0.3,1,0.7,2,1.0,10.458333333333334,5.0,exact,24,5
10,5,0.5,0.3,1,0.7,2,1.0,14.285714285714286,6.0,both,7,6
10,5,0.5,0.3,1,0.7,2,1.0,13.166666666666666,6.0,over,6,6
10,5,0.5,0.3,1,0.7,2,1.0,21.0,6.0,exact,1,6
10,5,0.5,0.3,1,0.7,2,0,0,0,both,0,7
10,5,0.5,0.3,1,0.7,2,0,0,0,over,0,7
10,5,0.5,0.3,1,0.7,2,0,0,0,exact,0,7
10,5,0.5,0.3,1,0.7,2,0,0,0,both,0,8
10,5,0.5,0.3,1,0.7,2,0,0,0,over,0,8
10,5,0.5,0.3,1,0.7,2,0,0,0,exact,0,8
10,5,0.5,0.3,1,0.7,2,0,0,0,both,0,9
10,5,0.5,0.3,1,0.7,2,0,0,0,over,0,9
10,5,0.5,0.3,1,0.7,2,0,0,0,exact,0,9
10,5,0.5,0.3,1,0.7,2,0,0,0,both,0,10
10,5,0.5,0.3,1,0.7,2,0,0,0,over,0,10
10,5,0.5,0.3,1,0.7,2,0,0,0,exact,0,10
10,5,0.7,0.3,1,0.7,2,0.9767705882352942,7.225747058823529,2.1727882352941177,both,170000,all
10,5,0.7,0.3,1,0.7,2,0.9913719002903063,7.443876806305648,2.614865631943431,over,61659,all
10,5,0.7,0.3,1,0.7,2,0.9684606935509179,7.101605117176323,1.9211932693993963,exact,108341,all
10,5,0.7,0.3,1,0.7,2,0.9916094584286804,9.446224256292906,0.0,both,1311,0
10,5,0.7,0.3,1,0.7,2,0,0,0,over,0,0
10,5,0.7,0.3,1,0.7,2,0.9916094584286804,9.446224256292906,0.0,exact,1311,0
10,5,0.7,0.3,1,0.7,2,0.9690339807915931,7.9375942116370215,1.0,both,23219,1
10,5,0.7,0.3,1,0.7,2,0.9878721058434399,9.37265711135612,1.0,over,1814,1
10,5,0.7,0.3,1,0.7,2,0.9674375145993926,7.815977575332866,1.0,exact,21405,1
10,5,0.7,0.3,1,0.7,2,0.9716356152048539,6.775196706901357,2.0,both,93286,2
10,5,0.7,0.3,1,0.7,2,0.9875900720576462,7.860243750556,2.0,over,22482,2
10,5,0.7,0.3,1,0.7,2,0.9665696853285125,6.430667758883679,2.0,exact,70804,2
10,5,0.7,0.3,1,0.7,2,0.9896167106063679,7.376982356519975,3.0,both,49310,3
10,5,0.7,0.3,1,0.7,2,0.9943625078298503,6.782045441603553,3.0,over,35122,3
10,5,0.7,0.3,1,0.7,2,0.9778686213701719,8.84973216802932,3.0,exact,14188,3
10,5,0.7,0.3,1,0.7,2,0.9787545787545787,12.324175824175825,4.0,both,2730,4
10,5,0.7,0.3,1,0.7,2,0.9854391733208079,11.920150305307656,4.0,over,2129,4
10,5,0.7,0.3,1,0.7,2,0.9550748752079867,13.755407653910149,4.0,exact,601,4
10,5,0.7,0.3,1,0.7,2,0.9770992366412213,15.404580152671755,5.0,both,131,5
10,5,0.7,0.3,1,0.7,2,0.9803921568627451,14.823529411764707,5.0,over,102,5
10,5,0.7,0.3,1,0.7,2,0.9655172413793104,17.448275862068964,5.0,exact,29,5
10,5,0.7,0.3,1,0.7,2,1.0,18.23076923076923,6.0,both,13,6
10,5,0.7,0.3,1,0.7,2,1.0,17.7,6.0,over,10,6
10,5,0.7,0.3,1,0.7,2,1.0,20.0,6.0,exact,3,6
10,5,0.7,0.3,1,0.7,2,0,0,0,both,0,7
10,5,0.7,0.3,1,0.7,2,0,0,0,over,0,7
10,5,0.7,0.3,1,0.7,2,0,0,0,exact,0,7
10,5,0.7,0.3,1,0.7,2,0,0,0,both,0,8
10,5,0.7,0.3,1,0.7,2,0,0,0,over,0,8
10,5,0.7,0.3,1,0.7,2,0,0,0,exact,0,8
10,5,0.7,0.3,1,0.7,2,0,0,0,both,0,9
10,5,0.7,0.3,1,0.7,2,0,0,0,over,0,9
10,5,0.7,0.3,1,0.7,2,0,0,0,exact,0,9
